Accident_ID,Latitude,Longitude,Date,Time,Day_of_Week,Traffic_Volume,Road_Type,Speed_Limit,Weather_Condition,Visibility,Lighting_Condition,Proximity_to_Intersection,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Pedestrian_Involved,Driver_Distraction
A01202,11.5704,75.582,2024-06-08,17:41:04,Thursday,1644,Highway,60,Overcast,183,Night,100,3,4,3,Yes,None
A01203,10.7674,74.7066,2024-08-26,04:51:22,Friday,1281,Residential,30,Clear,1624,Daylight,100,2,3,1,Yes,Fatigue
A01204,8.4898,75.9253,2024-03-11,21:32:15,Thursday,1071,Highway,30,Rain,574,Daylight,111,2,2,1,Yes,Mobile
A01205,12.0398,74.4665,2024-08-27,00:51:48,Wednesday,1500,Highway,70,Fog,1721,Daylight,152,1,2,0,No,Alcohol
A01206,8.4079,74.9937,2024-05-30,14:11:21,Tuesday,1466,Highway,40,Overcast,1711,Night,57,3,2,0,Yes,Alcohol
A01207,10.7137,76.2297,2024-05-02,05:24:10,Friday,1162,Highway,50,Rain,1348,Night,100,3,3,2,No,Alcohol
A01208,11.8841,74.8917,2024-12-14,10:01:02,Tuesday,1436,Residential,50,Clear,1951,Daylight,174,2,2,2,Yes,None
A01209,8.1618,74.526,2024-07-20,03:53:40,Monday,995,Urban,40,Clear,125,Night,177,3,1,3,Yes,Alcohol
A01210,12.4286,76.1624,2024-05-17,19:49:46,Tuesday,372,Urban,50,Overcast,1530,Night,43,1,1,1,Yes,Fatigue
A01211,9.6748,74.5083,2024-05-16,16:44:33,Sunday,1115,Urban,30,Fog,230,Night,195,1,4,0,Yes,Alcohol
A01212,8.0327,76.5703,2024-10-27,05:34:13,Monday,744,Residential,60,Rain,1065,Daylight,56,3,2,2,No,None
A01213,8.4365,76.41,2024-06-11,16:37:43,Tuesday,1287,Urban,30,Clear,247,Night,64,1,4,1,Yes,None
A01214,9.4161,74.7729,2024-11-29,18:42:14,Monday,1760,Urban,50,Rain,379,Night,27,1,4,1,Yes,Fatigue
A01215,8.3926,75.4696,2024-07-06,05:40:04,Thursday,1411,Residential,30,Overcast,1453,Night,149,2,3,3,Yes,Mobile
A01216,8.2186,76.475,2024-11-03,16:46:15,Tuesday,332,Residential,30,Overcast,1014,Daylight,93,2,4,2,No,Fatigue
A01217,10.3801,76.844,2024-09-28,10:56:22,Sunday,405,Residential,70,Fog,647,Daylight,52,2,2,3,No,Mobile
A01218,11.8303,75.7671,2024-12-07,10:04:42,Saturday,1785,Highway,40,Clear,1712,Daylight,124,1,4,0,No,Alcohol
A01219,10.9967,77.4959,2024-03-15,10:16:38,Tuesday,1436,Residential,40,Clear,717,Daylight,42,1,4,0,Yes,Fatigue
A01220,9.8999,74.9073,2024-08-20,09:40:01,Friday,1057,Urban,50,Fog,1549,Daylight,61,1,1,1,No,Fatigue
A01221,8.7999,74.3959,2024-03-31,07:35:50,Wednesday,480,Urban,30,Clear,954,Night,13,1,1,0,Yes,Fatigue
A01222,10.9362,76.8812,2024-09-21,22:20:44,Saturday,522,Urban,50,Overcast,1012,Daylight,14,1,1,3,Yes,Alcohol
A01223,8.8937,74.2415,2024-07-25,14:45:36,Monday,317,Highway,70,Fog,1479,Daylight,23,1,1,1,Yes,None
A01224,10.6564,77.4774,2024-05-28,12:49:53,Thursday,927,Residential,50,Rain,199,Daylight,172,1,2,2,Yes,Alcohol
A01225,12.1098,76.7614,2024-10-29,07:45:46,Tuesday,422,Highway,40,Rain,1854,Daylight,80,1,2,2,Yes,None
A01226,8.2464,76.8452,2024-04-04,10:21:03,Thursday,1154,Highway,30,Rain,1816,Daylight,111,2,2,0,Yes,Fatigue
A01227,8.8084,77.2452,2024-02-13,09:50:47,Monday,1017,Highway,30,Overcast,1868,Night,104,1,4,1,No,Mobile
A01228,10.2497,75.1717,2024-11-19,00:47:29,Thursday,665,Residential,50,Rain,179,Night,186,2,4,1,No,Alcohol
A01229,12.0181,75.6472,2024-01-07,04:36:28,Tuesday,579,Residential,50,Clear,1519,Night,32,3,2,3,No,Fatigue
A01230,11.1576,74.8919,2024-10-31,08:14:01,Friday,1258,Highway,40,Clear,915,Daylight,157,3,2,1,Yes,Fatigue
A01231,10.6713,76.2753,2024-03-23,23:53:03,Saturday,599,Urban,30,Overcast,1272,Daylight,46,2,4,0,Yes,Mobile
A01232,12.236,76.5299,2024-11-05,08:16:29,Saturday,848,Highway,30,Rain,1110,Daylight,124,1,3,3,No,Mobile
A01233,12.1108,74.8631,2024-01-17,12:13:57,Sunday,1766,Residential,40,Clear,1817,Daylight,145,3,4,2,No,Alcohol
A01234,9.1727,75.4553,2024-06-19,08:48:24,Sunday,359,Highway,70,Rain,401,Night,137,2,1,1,Yes,None
A01235,10.5462,75.596,2024-08-11,12:37:46,Friday,519,Urban,60,Rain,541,Daylight,168,1,2,1,Yes,Fatigue
A01236,8.4076,74.6844,2024-09-28,03:27:07,Tuesday,678,Highway,50,Fog,895,Night,32,2,3,3,No,Fatigue
A01237,9.7378,76.9406,2024-07-28,01:36:44,Thursday,1081,Urban,50,Rain,1600,Night,17,2,4,3,No,Alcohol
A01238,8.3212,76.3038,2024-03-15,06:20:19,Monday,684,Urban,60,Rain,1930,Night,195,2,2,0,Yes,None
A01239,8.9351,76.7723,2024-09-26,06:05:03,Monday,288,Residential,60,Rain,510,Night,123,2,1,3,Yes,Alcohol
A01240,9.9273,75.1462,2024-11-05,11:31:08,Wednesday,1052,Highway,40,Fog,376,Night,77,2,4,2,Yes,Mobile
A01241,10.2898,75.2788,2024-01-31,07:06:07,Monday,1354,Residential,70,Fog,1392,Night,170,3,2,1,Yes,Fatigue
A01242,8.0644,74.4113,2024-01-06,07:13:15,Saturday,1480,Urban,30,Clear,1211,Daylight,139,2,4,3,No,Alcohol
A01243,8.4982,75.4932,2024-10-19,14:30:05,Sunday,1757,Urban,70,Rain,674,Night,159,3,2,2,Yes,Fatigue
A01244,9.404,74.6299,2024-03-05,07:33:17,Wednesday,501,Residential,30,Clear,1854,Night,136,1,2,2,Yes,Fatigue
A01245,12.4107,75.9736,2024-09-05,14:04:14,Saturday,1505,Highway,60,Rain,805,Daylight,15,2,4,1,Yes,Alcohol
A01246,9.6745,76.1154,2024-10-26,00:42:59,Friday,608,Residential,30,Fog,208,Daylight,97,2,1,1,No,Mobile
A01247,8.3262,77.4244,2024-01-16,17:47:01,Sunday,868,Highway,40,Rain,1046,Daylight,18,3,1,3,No,Fatigue
A01248,9.5557,77.3238,2024-01-21,08:01:13,Sunday,992,Residential,50,Overcast,283,Night,166,2,2,2,No,Mobile
A01249,11.4961,74.2012,2024-12-26,19:38:16,Sunday,1008,Residential,50,Fog,1051,Daylight,170,3,4,0,Yes,None
A01250,9.6198,74.9925,2024-07-31,23:27:27,Monday,801,Residential,30,Clear,521,Daylight,21,3,2,2,No,Mobile
A01251,9.456,76.1875,2024-07-01,15:50:19,Wednesday,1218,Residential,30,Clear,454,Night,178,1,4,2,Yes,Mobile
A01252,10.2365,75.6171,2024-05-06,05:07:32,Monday,1281,Highway,40,Overcast,1130,Night,88,2,4,2,Yes,Mobile
A01253,11.0476,74.6382,2024-03-30,04:26:23,Wednesday,1648,Residential,50,Fog,358,Daylight,41,3,1,1,No,None
A01254,10.3252,77.1954,2024-12-20,00:16:37,Friday,1895,Highway,40,Clear,1035,Daylight,33,3,2,1,No,None
A01255,11.5294,74.904,2024-04-27,08:55:42,Wednesday,692,Urban,60,Fog,651,Night,150,1,1,0,Yes,Fatigue
A01256,11.0673,77.365,2024-11-04,16:22:19,Monday,1759,Residential,60,Clear,866,Daylight,101,1,1,0,No,Fatigue
A01257,11.4687,76.3501,2024-11-16,13:02:40,Tuesday,577,Residential,60,Overcast,1226,Night,74,3,4,3,No,Fatigue
A01258,8.6066,76.557,2024-08-15,21:00:21,Wednesday,1961,Highway,60,Fog,326,Daylight,97,3,2,1,Yes,None
A01259,12.2082,76.8668,2024-03-03,21:14:59,Saturday,1410,Highway,60,Overcast,962,Daylight,41,2,1,2,No,Mobile
A01260,9.9701,74.0529,2024-01-25,22:04:01,Sunday,1256,Highway,70,Rain,1054,Daylight,11,1,3,1,Yes,None
A01261,11.125,75.9661,2024-12-27,03:22:05,Wednesday,295,Highway,40,Rain,1314,Daylight,96,3,1,0,No,Fatigue
A01262,9.4831,76.0006,2024-09-14,19:10:25,Sunday,620,Highway,70,Overcast,1749,Daylight,48,2,1,2,Yes,Fatigue
A01263,10.1314,76.4674,2024-10-18,18:56:38,Saturday,528,Urban,70,Fog,1115,Daylight,63,1,3,0,No,None
A01264,12.3763,74.4446,2024-07-29,16:46:06,Sunday,676,Urban,40,Overcast,1688,Daylight,31,1,4,3,Yes,Alcohol
A01265,11.2046,74.04,2024-12-25,20:56:14,Wednesday,1707,Highway,40,Rain,1559,Night,133,1,3,1,No,Mobile
A01266,11.9116,77.4602,2024-12-24,22:18:27,Friday,589,Residential,30,Fog,154,Daylight,158,2,1,0,No,Alcohol
A01267,8.8963,74.1772,2024-12-24,15:00:50,Saturday,1842,Highway,70,Rain,173,Night,142,3,1,2,Yes,Mobile
A01268,8.8521,77.331,2024-07-13,11:24:14,Wednesday,832,Urban,50,Overcast,1429,Night,150,2,1,3,Yes,Alcohol
A01269,9.5707,74.6091,2024-07-21,12:06:06,Monday,1886,Urban,40,Overcast,109,Night,163,2,1,2,Yes,Mobile
A01270,12.3703,77.1551,2024-10-30,09:46:33,Tuesday,442,Residential,50,Clear,1905,Night,131,3,1,0,Yes,None
A01271,9.7707,75.9031,2024-03-02,07:09:42,Wednesday,1523,Urban,50,Fog,1905,Night,75,1,1,1,Yes,None
A01272,8.7363,76.5673,2024-01-19,05:56:28,Sunday,1515,Residential,70,Rain,1709,Night,126,1,4,3,Yes,Fatigue
A01273,9.0632,75.3688,2024-01-22,23:16:12,Thursday,1388,Residential,30,Fog,732,Daylight,181,1,1,0,No,Alcohol
A01274,9.9247,76.5768,2024-09-15,19:25:34,Tuesday,1565,Urban,60,Fog,1023,Night,109,3,4,3,No,Mobile
A01275,8.7994,76.3238,2024-07-17,12:33:44,Monday,1340,Residential,60,Clear,1749,Daylight,181,1,3,0,Yes,Fatigue
A01276,11.7339,74.0686,2024-10-17,04:45:28,Monday,1676,Highway,50,Fog,602,Night,62,1,2,0,No,Mobile
A01277,10.3467,76.7335,2024-01-10,21:49:02,Thursday,455,Urban,70,Clear,1047,Daylight,79,1,2,2,No,None
A01278,9.9271,74.135,2024-08-10,16:10:30,Tuesday,1479,Residential,70,Fog,1594,Night,50,1,1,3,No,None
A01279,9.4713,75.3506,2024-09-26,15:26:53,Monday,706,Highway,50,Rain,1729,Night,92,2,4,3,Yes,None
A01280,8.0216,76.8662,2024-09-28,07:35:06,Friday,878,Residential,70,Fog,880,Night,197,1,2,3,No,None
A01281,11.752,76.1201,2024-10-30,08:01:02,Sunday,1475,Highway,40,Rain,1332,Daylight,87,3,4,0,No,None
A01282,10.5649,76.5339,2024-01-20,00:23:35,Monday,1191,Residential,30,Fog,823,Night,33,2,1,2,Yes,Mobile
A01283,11.8889,74.3416,2024-01-24,05:43:21,Friday,1548,Residential,40,Fog,792,Night,42,3,4,0,Yes,Mobile
A01284,9.5101,75.7199,2024-11-17,21:10:52,Tuesday,669,Residential,30,Clear,682,Daylight,47,3,3,0,No,Alcohol
A01285,10.6065,76.875,2024-06-20,15:13:44,Sunday,1154,Residential,40,Overcast,239,Daylight,196,1,1,2,No,None
A01286,8.9226,76.9867,2024-12-13,07:12:32,Sunday,1487,Urban,30,Clear,1594,Daylight,58,3,4,2,No,Mobile
A01287,9.9133,77.1284,2024-09-07,11:17:24,Tuesday,1193,Urban,50,Rain,427,Night,34,2,2,1,No,None
A01288,8.3073,75.6234,2024-10-23,18:45:21,Wednesday,934,Highway,70,Overcast,1771,Night,159,1,3,3,Yes,Fatigue
A01289,8.2503,76.0775,2024-12-01,08:05:41,Friday,1988,Residential,40,Fog,308,Night,123,2,1,3,No,Mobile
A01290,12.2537,75.2167,2024-01-27,01:08:57,Tuesday,597,Residential,40,Overcast,1425,Daylight,184,1,3,1,Yes,Fatigue
A01291,10.98,75.4526,2024-12-22,11:54:18,Wednesday,495,Residential,40,Rain,202,Daylight,191,3,3,3,No,None
A01292,12.2868,77.4304,2024-10-04,07:00:53,Thursday,1178,Highway,50,Clear,805,Night,102,1,2,0,No,Fatigue
A01293,8.6468,77.4727,2024-05-22,07:24:01,Thursday,1077,Urban,70,Clear,750,Night,99,2,3,1,No,Alcohol
A01294,8.6621,74.1412,2024-06-28,06:54:48,Tuesday,431,Urban,30,Rain,590,Daylight,104,1,1,3,Yes,Alcohol
A01295,9.5464,76.1848,2024-01-02,13:13:07,Monday,1045,Urban,60,Clear,560,Daylight,99,1,4,3,Yes,None
A01296,8.8194,74.4813,2024-11-05,05:13:28,Sunday,1606,Residential,30,Clear,1637,Daylight,112,3,1,1,Yes,Alcohol
A01297,9.2186,76.3139,2024-07-18,16:49:05,Sunday,1673,Urban,30,Clear,217,Daylight,13,1,2,2,Yes,Mobile
A01298,9.6175,76.0379,2024-05-15,20:29:48,Wednesday,1134,Residential,40,Overcast,512,Night,56,2,4,0,Yes,Mobile
A01299,9.9288,77.2486,2024-05-26,16:01:26,Wednesday,491,Highway,40,Overcast,1164,Daylight,74,1,4,0,Yes,Mobile
A01300,9.9371,74.2088,2024-12-22,08:53:54,Tuesday,1737,Residential,30,Overcast,1550,Night,110,1,3,2,Yes,Alcohol
A01301,10.9157,74.7825,2024-05-11,14:49:39,Friday,1133,Urban,50,Fog,859,Daylight,132,2,2,1,Yes,Fatigue
A01302,10.6807,76.2515,2024-03-06,15:57:56,Saturday,1660,Residential,40,Clear,618,Night,117,2,2,3,Yes,None
A01303,8.8786,75.5198,2024-09-14,21:27:39,Wednesday,846,Highway,30,Overcast,755,Daylight,23,3,4,2,Yes,Fatigue
A01304,10.0609,75.0885,2024-10-07,22:22:40,Friday,883,Urban,60,Rain,720,Daylight,46,3,2,3,No,Mobile
A01305,8.7094,77.0473,2024-11-03,04:46:05,Tuesday,244,Urban,50,Overcast,1833,Night,150,1,1,0,Yes,Mobile
A01306,8.9581,77.1918,2024-07-23,22:32:56,Wednesday,218,Urban,40,Clear,668,Night,53,3,3,0,Yes,None
A01307,10.9708,76.3178,2024-10-07,16:03:19,Friday,273,Highway,60,Fog,1841,Daylight,179,2,1,1,No,Mobile
A01308,12.3586,75.9704,2024-05-06,14:15:35,Friday,1184,Highway,30,Clear,1385,Night,160,3,4,0,No,Alcohol
A01309,9.4253,77.4662,2024-01-10,17:46:44,Sunday,546,Highway,60,Fog,1191,Night,116,2,1,3,No,None
A01310,11.1793,77.2737,2024-10-24,12:24:35,Saturday,995,Urban,40,Fog,1705,Night,25,1,1,2,No,Fatigue
A01311,8.5184,74.1246,2024-09-18,10:36:14,Friday,1796,Residential,40,Clear,215,Night,112,2,3,1,No,None
A01312,11.3729,74.0929,2024-02-17,10:44:49,Friday,1295,Highway,60,Overcast,572,Daylight,47,3,3,1,No,None
A01313,12.3509,74.0215,2024-02-13,08:01:57,Sunday,1496,Residential,40,Fog,1944,Night,38,3,3,1,Yes,Alcohol
A01314,9.8943,74.3286,2024-04-28,00:52:15,Saturday,430,Residential,60,Clear,937,Night,25,3,1,1,Yes,Mobile
A01315,8.4344,76.4123,2024-05-10,17:40:08,Saturday,760,Urban,40,Overcast,597,Daylight,152,3,1,0,Yes,Fatigue
A01316,8.0557,75.5307,2024-07-29,20:56:11,Sunday,1831,Highway,40,Overcast,1742,Night,185,3,1,3,Yes,Alcohol
A01317,10.312,74.273,2024-04-15,08:02:00,Friday,1831,Residential,30,Clear,214,Daylight,146,3,3,1,No,Mobile
A01318,8.134,76.3554,2024-05-06,15:46:03,Tuesday,235,Residential,60,Overcast,240,Daylight,89,1,4,1,Yes,None
A01319,10.9319,75.0412,2024-06-06,06:15:52,Tuesday,620,Urban,70,Rain,1654,Night,189,1,1,2,No,Fatigue
A01320,11.1933,75.4194,2024-03-23,17:41:57,Monday,477,Highway,70,Overcast,212,Night,118,1,2,0,Yes,None
A01321,8.243,77.2518,2024-02-03,01:40:52,Thursday,880,Highway,30,Rain,1567,Night,125,3,3,2,Yes,Fatigue
A01322,10.5303,74.0864,2024-05-27,10:32:37,Monday,752,Highway,40,Fog,1388,Daylight,187,1,3,3,Yes,None
A01323,9.8866,75.8074,2024-02-26,23:36:42,Saturday,1438,Urban,60,Overcast,648,Daylight,95,3,4,3,No,Fatigue
A01324,10.5596,75.2482,2024-10-13,12:14:09,Friday,1865,Residential,60,Fog,508,Daylight,173,2,3,3,Yes,Alcohol
A01325,12.4366,75.0533,2024-06-10,07:36:20,Tuesday,1968,Highway,30,Overcast,1770,Daylight,198,3,2,3,Yes,None
A01326,9.1584,77.2588,2024-05-08,23:24:23,Monday,609,Highway,70,Clear,1587,Night,124,2,3,3,Yes,Mobile
A01327,8.9197,76.0331,2024-10-19,05:51:08,Tuesday,1434,Highway,30,Clear,1281,Daylight,183,3,3,0,Yes,Fatigue
A01328,12.0454,74.6653,2024-07-01,18:17:20,Monday,1930,Urban,40,Overcast,719,Night,11,3,3,3,Yes,Fatigue
A01329,9.1341,75.2352,2024-07-06,13:40:57,Thursday,960,Highway,40,Rain,1465,Daylight,147,2,1,3,Yes,Mobile
A01330,9.0755,77.3021,2024-02-04,08:40:21,Wednesday,641,Urban,60,Overcast,521,Daylight,26,3,4,1,No,Mobile
A01331,8.8844,74.9332,2024-05-08,01:36:27,Monday,717,Highway,70,Fog,296,Daylight,27,2,3,0,No,Fatigue
A01332,9.1072,74.7687,2024-09-21,00:34:43,Sunday,1149,Urban,70,Clear,1053,Night,179,3,2,2,Yes,None
A01333,9.2721,75.9034,2024-06-17,23:48:10,Tuesday,1508,Highway,70,Clear,1691,Daylight,114,1,1,3,Yes,Fatigue
A01334,8.144,75.5002,2024-02-05,09:08:25,Monday,730,Urban,40,Rain,1642,Daylight,187,3,2,1,No,Fatigue
A01335,10.2224,74.7618,2024-02-03,15:43:22,Wednesday,634,Residential,70,Overcast,1482,Daylight,102,1,3,3,Yes,Mobile
A01336,12.0461,74.8156,2024-05-18,19:05:28,Sunday,769,Residential,30,Overcast,728,Night,114,3,1,3,No,Mobile
A01337,10.9315,74.1998,2024-07-18,09:28:55,Sunday,1788,Residential,50,Fog,692,Night,67,1,4,3,Yes,Fatigue
A01338,11.247,74.8825,2024-07-11,02:57:10,Saturday,1170,Highway,60,Overcast,1126,Night,12,1,2,0,No,Fatigue
A01339,8.0765,75.7507,2024-07-05,06:26:42,Saturday,1780,Highway,60,Overcast,1883,Daylight,181,2,4,3,Yes,Fatigue
A01340,8.0007,75.6166,2024-05-20,03:29:05,Saturday,788,Highway,30,Clear,777,Night,101,2,1,1,No,Alcohol
A01341,10.4457,76.8823,2024-12-22,12:31:39,Wednesday,1027,Highway,70,Overcast,797,Night,164,1,3,3,Yes,Mobile
A01342,8.878,75.2542,2024-12-26,02:43:16,Sunday,1232,Highway,50,Clear,790,Night,158,2,3,2,No,Fatigue
A01343,10.9322,76.1259,2024-05-08,06:14:49,Monday,1187,Highway,30,Clear,1498,Daylight,64,1,1,1,No,Alcohol
A01344,10.7462,75.3123,2024-10-12,11:47:48,Wednesday,370,Urban,70,Overcast,544,Daylight,141,2,3,1,No,None
A01345,8.0377,74.3469,2024-05-13,21:35:37,Sunday,1170,Highway,60,Clear,746,Night,61,1,2,0,Yes,Alcohol
A01346,10.0549,74.4778,2024-10-10,12:36:56,Friday,778,Urban,50,Clear,1725,Night,109,2,2,1,No,None
A01347,11.2345,77.0621,2024-05-19,11:17:46,Sunday,1983,Urban,30,Overcast,690,Night,192,3,2,2,No,None
A01348,9.4637,77.4003,2024-07-02,01:14:58,Thursday,1293,Residential,30,Overcast,1584,Night,137,2,1,0,No,Mobile
A01349,10.3362,76.8502,2024-10-08,12:12:50,Saturday,1423,Highway,40,Rain,1237,Daylight,45,2,2,2,Yes,Alcohol
A01350,9.5241,76.6868,2024-09-23,14:09:44,Tuesday,1421,Highway,40,Fog,304,Night,143,1,1,3,No,Alcohol
A01351,10.0885,75.9415,2024-06-11,22:18:06,Monday,436,Highway,40,Clear,893,Daylight,53,2,2,0,Yes,Fatigue
A01352,11.8087,75.0317,2024-01-30,06:03:20,Saturday,733,Highway,50,Fog,1294,Night,49,3,2,3,Yes,Mobile
A01353,11.5289,74.5998,2024-10-21,04:28:43,Wednesday,421,Highway,40,Rain,1276,Night,142,3,4,0,No,Mobile
A01354,8.6122,75.9205,2024-12-11,04:40:46,Monday,540,Highway,50,Overcast,377,Night,163,2,2,2,Yes,Fatigue
A01355,8.6367,74.1819,2024-09-16,03:53:51,Thursday,366,Urban,60,Rain,1767,Night,138,1,3,0,No,Fatigue
A01356,10.2632,74.8546,2024-08-12,09:19:57,Saturday,1474,Urban,60,Fog,1336,Daylight,170,3,3,1,Yes,Alcohol
A01357,8.591,74.8994,2024-08-21,03:36:57,Friday,787,Highway,50,Overcast,208,Night,146,3,3,2,No,None
A01358,10.0553,74.3794,2024-05-14,20:53:45,Saturday,485,Urban,40,Rain,1515,Night,188,3,1,1,Yes,Mobile
A01359,11.3793,76.6134,2024-08-22,13:36:22,Tuesday,1799,Residential,70,Clear,614,Night,124,2,3,1,Yes,Mobile
A01360,12.3139,77.4684,2024-07-17,19:06:33,Monday,459,Urban,70,Clear,285,Night,86,2,2,2,Yes,Mobile
A01361,9.6007,74.8418,2024-08-13,22:02:17,Tuesday,329,Residential,70,Rain,1451,Night,70,1,1,1,No,Alcohol
A01362,8.387,76.0958,2024-08-19,12:46:14,Wednesday,386,Highway,70,Overcast,509,Daylight,36,3,4,3,No,Fatigue
A01363,11.0692,74.9726,2024-11-23,10:46:47,Tuesday,1018,Highway,60,Rain,571,Daylight,107,1,1,0,Yes,Alcohol
A01364,8.7706,75.6575,2024-09-26,07:11:52,Monday,938,Highway,60,Rain,394,Daylight,51,1,4,1,No,None
A01365,10.7043,76.7421,2024-07-28,19:14:07,Monday,1526,Residential,30,Overcast,781,Daylight,160,3,4,1,No,Mobile
A01366,9.7028,75.6091,2024-10-29,03:46:15,Tuesday,853,Highway,60,Rain,1443,Night,70,2,4,3,Yes,Alcohol
A01367,10.6293,74.6701,2024-02-28,07:03:10,Monday,638,Urban,60,Rain,369,Night,94,1,1,2,No,Alcohol
A01368,8.5664,75.8416,2024-09-12,09:20:26,Thursday,907,Residential,30,Fog,1576,Night,70,1,1,3,No,Mobile
A01369,10.6309,76.3171,2024-10-01,09:32:49,Sunday,646,Highway,30,Overcast,1298,Night,122,3,4,0,Yes,Fatigue
A01370,11.9533,75.142,2024-01-15,11:15:30,Saturday,1208,Urban,60,Clear,972,Daylight,199,1,4,2,Yes,Mobile
A01371,9.1588,74.7231,2024-08-23,07:18:48,Monday,668,Urban,60,Overcast,539,Night,58,2,3,2,Yes,Alcohol
A01372,9.1261,75.9927,2024-08-23,10:54:26,Sunday,673,Urban,50,Clear,1553,Daylight,126,3,4,0,No,Alcohol
A01373,10.9372,77.202,2024-07-17,01:08:50,Wednesday,1780,Urban,40,Fog,1132,Daylight,103,1,2,1,No,Mobile
A01374,11.4374,76.3702,2024-06-30,06:28:30,Sunday,1046,Highway,60,Clear,228,Night,103,3,1,3,No,Mobile
A01375,10.8583,74.5959,2024-05-27,13:26:07,Wednesday,1241,Residential,70,Rain,1102,Daylight,102,1,4,3,No,Alcohol
A01376,8.8384,74.3735,2024-12-16,18:36:36,Tuesday,485,Highway,40,Overcast,580,Daylight,123,3,4,2,Yes,Fatigue
A01377,11.0583,74.2412,2024-08-24,06:45:53,Monday,711,Highway,30,Fog,1592,Daylight,178,3,2,2,No,Fatigue
A01378,8.0694,74.0481,2024-02-27,12:55:31,Monday,519,Urban,30,Rain,651,Daylight,13,3,4,1,Yes,Alcohol
A01379,8.7704,75.2438,2024-09-19,03:56:31,Sunday,1712,Residential,60,Overcast,1258,Night,196,3,3,0,Yes,Mobile
A01380,12.4477,75.9691,2024-01-02,11:43:45,Tuesday,1725,Residential,40,Rain,1951,Daylight,195,3,2,1,No,Fatigue
A01381,10.9494,75.2109,2024-06-25,16:48:30,Sunday,313,Highway,40,Clear,579,Daylight,54,2,2,0,Yes,None
A01382,9.5566,76.5579,2024-03-02,17:48:12,Monday,1182,Highway,60,Rain,1116,Daylight,36,1,2,2,No,Alcohol
A01383,8.9832,75.9122,2024-09-20,04:03:51,Thursday,1800,Urban,50,Overcast,756,Night,12,2,2,1,Yes,Alcohol
A01384,9.7257,76.387,2024-03-17,01:04:58,Tuesday,1073,Urban,30,Fog,1364,Night,19,2,3,1,Yes,Alcohol
A01385,11.0558,77.4143,2024-07-07,15:41:43,Wednesday,1367,Residential,50,Clear,448,Night,154,2,2,1,Yes,None
A01386,12.3941,74.657,2024-03-21,01:07:56,Monday,929,Residential,70,Fog,850,Daylight,112,2,4,1,No,Alcohol
A01387,11.4692,77.3954,2024-11-11,20:45:06,Sunday,1109,Urban,50,Overcast,1659,Daylight,115,1,2,1,Yes,Mobile
A01388,9.6239,74.0794,2024-06-15,14:01:49,Tuesday,1888,Urban,60,Overcast,595,Daylight,124,1,4,1,Yes,Fatigue
A01389,12.0051,74.5042,2024-01-23,16:43:28,Sunday,1780,Residential,30,Clear,1047,Daylight,61,3,1,0,Yes,Alcohol
A01390,10.3953,74.7176,2024-10-26,14:10:39,Monday,1606,Highway,50,Fog,1910,Night,192,1,1,2,No,Fatigue
A01391,9.8887,77.3955,2024-10-26,11:37:01,Wednesday,1992,Residential,60,Fog,1679,Daylight,137,2,4,2,No,Mobile
A01392,9.2484,76.775,2024-06-23,21:30:51,Wednesday,1254,Urban,60,Fog,1254,Night,182,2,2,0,No,Mobile
A01393,12.1951,76.7431,2024-12-28,06:03:11,Wednesday,487,Urban,60,Fog,717,Daylight,37,2,1,2,No,Fatigue
A01394,9.3243,76.7663,2024-03-29,03:28:00,Thursday,1943,Highway,60,Fog,1086,Night,60,2,1,3,Yes,None
A01395,11.4973,74.8952,2024-09-11,23:17:23,Sunday,1334,Residential,50,Fog,1887,Daylight,53,3,2,1,No,Mobile
A01396,9.14,74.5052,2024-04-02,00:07:54,Monday,1129,Highway,40,Fog,1516,Night,98,2,3,0,No,Fatigue
A01397,9.5777,74.0957,2024-08-22,11:09:59,Sunday,1369,Highway,40,Clear,1908,Night,168,2,4,2,No,Mobile
A01398,11.8528,74.4116,2024-06-21,17:06:30,Wednesday,203,Residential,60,Clear,1731,Daylight,110,3,1,1,No,Alcohol
A01399,11.1559,77.471,2024-01-20,08:31:54,Sunday,268,Highway,50,Clear,1579,Daylight,43,1,1,3,No,None
A01400,9.7789,74.999,2024-01-14,21:45:59,Tuesday,574,Residential,30,Fog,287,Night,175,2,2,1,Yes,Mobile
A01401,8.3618,77.1279,2024-01-17,06:54:22,Monday,545,Residential,50,Overcast,1391,Daylight,152,1,4,3,No,Fatigue
A01402,11.3781,77.1638,2024-10-19,17:24:42,Wednesday,1906,Residential,50,Clear,1097,Daylight,68,1,2,0,Yes,None
A01403,8.5801,74.2977,2024-09-20,22:42:15,Wednesday,1560,Urban,50,Rain,1547,Night,123,1,2,0,No,Fatigue
A01404,10.0432,74.8901,2024-01-01,05:18:43,Friday,510,Urban,50,Clear,1386,Daylight,101,1,2,0,No,None
A01405,11.1238,76.0446,2024-05-18,07:27:15,Tuesday,1243,Residential,70,Rain,842,Daylight,181,3,3,3,No,None
A01406,9.3505,76.3032,2024-06-08,02:33:31,Thursday,1596,Highway,30,Fog,1250,Night,95,1,4,2,No,Alcohol
A01407,10.7771,75.4918,2024-11-02,08:38:19,Tuesday,286,Highway,60,Overcast,1109,Night,30,2,4,2,Yes,Mobile
